Date;Hour;Station;Ridership
2025-08-01;18;Krishna Rajendra Market;816
2025-08-01;19;Krishna Rajendra Market;808
2025-08-01;20;Krishna Rajendra Market;698
2025-08-01;21;Krishna Rajendra Market;375
2025-08-01;22;Krishna Rajendra Market;147
2025-08-01;23;Krishna Rajendra Market;24
2025-08-01;0;Krishnarajapura;0
2025-08-01;1;Krishnarajapura;0
2025-08-01;2;Krishnarajapura;0
2025-08-01;3;Krishnarajapura;0
2025-08-01;4;Krishnarajapura;11
2025-08-01;5;Krishnarajapura;154
2025-08-01;6;Krishnarajapura;249
2025-08-01;7;Krishnarajapura;978
2025-08-01;8;Krishnarajapura;1832
2025-08-01;9;Krishnarajapura;2600
2025-08-01;10;Krishnarajapura;1413
2025-08-01;11;Krishnarajapura;1178
2025-08-01;12;Krishnarajapura;886
2025-08-01;13;Krishnarajapura;719
2025-08-01;14;Krishnarajapura;609
2025-08-01;15;Krishnarajapura;867
2025-08-01;16;Krishnarajapura;1280
2025-08-01;17;Krishnarajapura;1560
2025-08-01;18;Krishnarajapura;1581
2025-08-01;19;Krishnarajapura;1436
2025-08-01;20;Krishnarajapura;1108
2025-08-01;21;Krishnarajapura;802
2025-08-01;22;Krishnarajapura;341
2025-08-01;23;Krishnarajapura;38
2025-08-01;0;Kundalahalli;4
2025-08-01;1;Kundalahalli;0
2025-08-01;2;Kundalahalli;0
2025-08-01;3;Kundalahalli;0
2025-08-01;4;Kundalahalli;0
2025-08-01;5;Kundalahalli;27
2025-08-01;6;Kundalahalli;89
2025-08-01;7;Kundalahalli;143
2025-08-01;8;Kundalahalli;248
2025-08-01;9;Kundalahalli;329
2025-08-01;10;Kundalahalli;202
2025-08-01;11;Kundalahalli;199
2025-08-01;12;Kundalahalli;193
2025-08-01;13;Kundalahalli;387
2025-08-01;14;Kundalahalli;392
2025-08-01;15;Kundalahalli;705
2025-08-01;16;Kundalahalli;1124
2025-08-01;17;Kundalahalli;1255
2025-08-01;18;Kundalahalli;1384
2025-08-01;19;Kundalahalli;1031
2025-08-01;20;Kundalahalli;550
2025-08-01;21;Kundalahalli;486
2025-08-01;22;Kundalahalli;199
2025-08-01;23;Kundalahalli;8
2025-08-01;0;Lalbagh;0
2025-08-01;1;Lalbagh;0
2025-08-01;2;Lalbagh;0
2025-08-01;3;Lalbagh;0
2025-08-01;4;Lalbagh;4
2025-08-01;5;Lalbagh;11
2025-08-01;6;Lalbagh;44
2025-08-01;7;Lalbagh;141
2025-08-01;8;Lalbagh;265
2025-08-01;9;Lalbagh;317
2025-08-01;10;Lalbagh;223
2025-08-01;11;Lalbagh;208
2025-08-01;12;Lalbagh;224
2025-08-01;13;Lalbagh;249
2025-08-01;14;Lalbagh;286
2025-08-01;15;Lalbagh;359
2025-08-01;16;Lalbagh;564
2025-08-01;17;Lalbagh;735
2025-08-01;18;Lalbagh;983
2025-08-01;19;Lalbagh;892
2025-08-01;20;Lalbagh;313
2025-08-01;21;Lalbagh;176
2025-08-01;22;Lalbagh;79
2025-08-01;23;Lalbagh;14
2025-08-01;0;Madavara;0
2025-08-01;1;Madavara;0
2025-08-01;2;Madavara;0
2025-08-01;3;Madavara;0
2025-08-01;4;Madavara;1
2025-08-01;5;Madavara;36
2025-08-01;6;Madavara;104
2025-08-01;7;Madavara;409
2025-08-01;8;Madavara;893
2025-08-01;9;Madavara;848
2025-08-01;10;Madavara;519
2025-08-01;11;Madavara;426
2025-08-01;12;Madavara;324
2025-08-01;13;Madavara;347
2025-08-01;14;Madavara;300
2025-08-01;15;Madavara;279
2025-08-01;16;Madavara;452
2025-08-01;17;Madavara;440
2025-08-01;18;Madavara;631
2025-08-01;19;Madavara;386
2025-08-01;20;Madavara;264
2025-08-01;21;Madavara;149
2025-08-01;22;Madavara;64
2025-08-01;23;Madavara;0
2025-08-01;0;Magadi Road;0
2025-08-01;1;Magadi Road;0
2025-08-01;2;Magadi Road;0
2025-08-01;3;Magadi Road;0
2025-08-01;4;Magadi Road;7
2025-08-01;5;Magadi Road;64
2025-08-01;6;Magadi Road;149
2025-08-01;7;Magadi Road;510
2025-08-01;8;Magadi Road;1008
2025-08-01;9;Magadi Road;1452
2025-08-01;10;Magadi Road;1067
2025-08-01;11;Magadi Road;412
2025-08-01;12;Magadi Road;304
2025-08-01;13;Magadi Road;315
2025-08-01;14;Magadi Road;266
2025-08-01;15;Magadi Road;248
2025-08-01;16;Magadi Road;338
2025-08-01;17;Magadi Road;334
2025-08-01;18;Magadi Road;426
2025-08-01;19;Magadi Road;364
2025-08-01;20;Magadi Road;202
2025-08-01;21;Magadi Road;173
2025-08-01;22;Magadi Road;138
2025-08-01;23;Magadi Road;19
2025-08-01;0;Mahakavi Kuvempu Road;0
2025-08-01;1;Mahakavi Kuvempu Road;0
2025-08-01;2;Mahakavi Kuvempu Road;0
2025-08-01;3;Mahakavi Kuvempu Road;0
2025-08-01;4;Mahakavi Kuvempu Road;7
2025-08-01;5;Mahakavi Kuvempu Road;35
2025-08-01;6;Mahakavi Kuvempu Road;98
2025-08-01;7;Mahakavi Kuvempu Road;348
2025-08-01;8;Mahakavi Kuvempu Road;776
2025-08-01;9;Mahakavi Kuvempu Road;1015
2025-08-01;10;Mahakavi Kuvempu Road;576
2025-08-01;11;Mahakavi Kuvempu Road;316
2025-08-01;12;Mahakavi Kuvempu Road;266
2025-08-01;13;Mahakavi Kuvempu Road;212
2025-08-01;14;Mahakavi Kuvempu Road;205
2025-08-01;15;Mahakavi Kuvempu Road;210
2025-08-01;16;Mahakavi Kuvempu Road;224
2025-08-01;17;Mahakavi Kuvempu Road;267
2025-08-01;18;Mahakavi Kuvempu Road;260
2025-08-01;19;Mahakavi Kuvempu Road;372
2025-08-01;20;Mahakavi Kuvempu Road;212
2025-08-01;21;Mahakavi Kuvempu Road;140
2025-08-01;22;Mahakavi Kuvempu Road;64
2025-08-01;23;Mahakavi Kuvempu Road;10
2025-08-01;0;Mahalakshmi;0
2025-08-01;1;Mahalakshmi;0
2025-08-01;2;Mahalakshmi;0
2025-08-01;3;Mahalakshmi;0
2025-08-01;4;Mahalakshmi;5
2025-08-01;5;Mahalakshmi;54
2025-08-01;6;Mahalakshmi;156
2025-08-01;7;Mahalakshmi;473
2025-08-01;8;Mahalakshmi;1037
2025-08-01;9;Mahalakshmi;1227
2025-08-01;10;Mahalakshmi;836
2025-08-01;11;Mahalakshmi;404
2025-08-01;12;Mahalakshmi;496
2025-08-01;13;Mahalakshmi;448
2025-08-01;14;Mahalakshmi;365
2025-08-01;15;Mahalakshmi;373
2025-08-01;16;Mahalakshmi;350
2025-08-01;17;Mahalakshmi;555
2025-08-01;18;Mahalakshmi;673
2025-08-01;19;Mahalakshmi;508
2025-08-01;20;Mahalakshmi;417
2025-08-01;21;Mahalakshmi;258
2025-08-01;22;Mahalakshmi;99
2025-08-01;23;Mahalakshmi;16
2025-08-01;0;Mahatma Gandhi Road;0
2025-08-01;1;Mahatma Gandhi Road;0
2025-08-01;2;Mahatma Gandhi Road;0
2025-08-01;3;Mahatma Gandhi Road;0
2025-08-01;4;Mahatma Gandhi Road;0
2025-08-01;5;Mahatma Gandhi Road;8
2025-08-01;6;Mahatma Gandhi Road;55
2025-08-01;7;Mahatma Gandhi Road;125
2025-08-01;8;Mahatma Gandhi Road;315
2025-08-01;9;Mahatma Gandhi Road;380
2025-08-01;10;Mahatma Gandhi Road;323
2025-08-01;11;Mahatma Gandhi Road;617
2025-08-01;12;Mahatma Gandhi Road;658
2025-08-01;13;Mahatma Gandhi Road;924
2025-08-01;14;Mahatma Gandhi Road;1130
2025-08-01;15;Mahatma Gandhi Road;1637
2025-08-01;16;Mahatma Gandhi Road;1589
2025-08-01;17;Mahatma Gandhi Road;2490
2025-08-01;18;Mahatma Gandhi Road;3696
2025-08-01;19;Mahatma Gandhi Road;3149
2025-08-01;20;Mahatma Gandhi Road;2056
2025-08-01;21;Mahatma Gandhi Road;1365
2025-08-01;22;Mahatma Gandhi Road;1272
2025-08-01;23;Mahatma Gandhi Road;367
2025-08-01;0;Manjunathanagara;0
2025-08-01;1;Manjunathanagara;0
2025-08-01;2;Manjunathanagara;0
2025-08-01;3;Manjunathanagara;0
2025-08-01;4;Manjunathanagara;1
2025-08-01;5;Manjunathanagara;9
2025-08-01;6;Manjunathanagara;26
2025-08-01;7;Manjunathanagara;106
2025-08-01;8;Manjunathanagara;173
2025-08-01;9;Manjunathanagara;150
2025-08-01;10;Manjunathanagara;79
2025-08-01;11;Manjunathanagara;52
2025-08-01;12;Manjunathanagara;56
2025-08-01;13;Manjunathanagara;68
2025-08-01;14;Manjunathanagara;39
2025-08-01;15;Manjunathanagara;42
2025-08-01;16;Manjunathanagara;44
2025-08-01;17;Manjunathanagara;60
2025-08-01;18;Manjunathanagara;94
2025-08-01;19;Manjunathanagara;122
2025-08-01;20;Manjunathanagara;43
2025-08-01;21;Manjunathanagara;38
2025-08-01;22;Manjunathanagara;11
2025-08-01;23;Manjunathanagara;1
2025-08-01;0;Mantri Square Sampige Road;0
2025-08-01;1;Mantri Square Sampige Road;0
2025-08-01;2;Mantri Square Sampige Road;0
2025-08-01;3;Mantri Square Sampige Road;0
2025-08-01;4;Mantri Square Sampige Road;3
2025-08-01;5;Mantri Square Sampige Road;42
2025-08-01;6;Mantri Square Sampige Road;95
2025-08-01;7;Mantri Square Sampige Road;386
2025-08-01;8;Mantri Square Sampige Road;901
2025-08-01;9;Mantri Square Sampige Road;1096
2025-08-01;10;Mantri Square Sampige Road;774
2025-08-01;11;Mantri Square Sampige Road;552
2025-08-01;12;Mantri Square Sampige Road;729
2025-08-01;13;Mantri Square Sampige Road;875
2025-08-01;14;Mantri Square Sampige Road;1038
2025-08-01;15;Mantri Square Sampige Road;912
2025-08-01;16;Mantri Square Sampige Road;1186
2025-08-01;17;Mantri Square Sampige Road;1504
2025-08-01;18;Mantri Square Sampige Road;1905
2025-08-01;19;Mantri Square Sampige Road;1788
2025-08-01;20;Mantri Square Sampige Road;1310
2025-08-01;21;Mantri Square Sampige Road;869
2025-08-01;22;Mantri Square Sampige Road;572
2025-08-01;23;Mantri Square Sampige Road;65
2025-08-01;0;Mysore Road;0
2025-08-01;1;Mysore Road;0
2025-08-01;2;Mysore Road;0
2025-08-01;3;Mysore Road;0
2025-08-01;4;Mysore Road;6
2025-08-01;5;Mysore Road;30
2025-08-01;6;Mysore Road;142
2025-08-01;7;Mysore Road;439
2025-08-01;8;Mysore Road;1102
2025-08-01;9;Mysore Road;1306
2025-08-01;10;Mysore Road;737
2025-08-01;11;Mysore Road;333
2025-08-01;12;Mysore Road;249
2025-08-01;13;Mysore Road;210
2025-08-01;14;Mysore Road;200
2025-08-01;15;Mysore Road;180
2025-08-01;16;Mysore Road;281
2025-08-01;17;Mysore Road;272
2025-08-01;18;Mysore Road;273
2025-08-01;19;Mysore Road;241
2025-08-01;20;Mysore Road;162
2025-08-01;21;Mysore Road;123
2025-08-01;22;Mysore Road;74
2025-08-01;23;Mysore Road;4
2025-08-01;0;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-01;1;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-01;2;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-01;3;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-01;4;Nadaprabhu Kempegowda Station, Majestic;205
2025-08-01;5;Nadaprabhu Kempegowda Station, Majestic;625
2025-08-01;6;Nadaprabhu Kempegowda Station, Majestic;970
2025-08-01;7;Nadaprabhu Kempegowda Station, Majestic;1359
2025-08-01;8;Nadaprabhu Kempegowda Station, Majestic;1896
2025-08-01;9;Nadaprabhu Kempegowda Station, Majestic;2094
2025-08-01;10;Nadaprabhu Kempegowda Station, Majestic;1618
2025-08-01;11;Nadaprabhu Kempegowda Station, Majestic;1445
2025-08-01;12;Nadaprabhu Kempegowda Station, Majestic;1298
2025-08-01;13;Nadaprabhu Kempegowda Station, Majestic;1513
2025-08-01;14;Nadaprabhu Kempegowda Station, Majestic;1457
2025-08-01;15;Nadaprabhu Kempegowda Station, Majestic;1291
2025-08-01;16;Nadaprabhu Kempegowda Station, Majestic;1683
2025-08-01;17;Nadaprabhu Kempegowda Station, Majestic;2031
2025-08-01;18;Nadaprabhu Kempegowda Station, Majestic;2284
2025-08-01;19;Nadaprabhu Kempegowda Station, Majestic;2436
2025-08-01;20;Nadaprabhu Kempegowda Station, Majestic;1983
2025-08-01;21;Nadaprabhu Kempegowda Station, Majestic;1400
2025-08-01;22;Nadaprabhu Kempegowda Station, Majestic;865
2025-08-01;23;Nadaprabhu Kempegowda Station, Majestic;197
2025-08-01;0;Nagasandra;0
2025-08-01;1;Nagasandra;0
2025-08-01;2;Nagasandra;0
2025-08-01;3;Nagasandra;0
2025-08-01;4;Nagasandra;1
2025-08-01;5;Nagasandra;49
2025-08-01;6;Nagasandra;165
2025-08-01;7;Nagasandra;698
2025-08-01;8;Nagasandra;1438
2025-08-01;9;Nagasandra;1577
2025-08-01;10;Nagasandra;782
2025-08-01;11;Nagasandra;454
2025-08-01;12;Nagasandra;372
2025-08-01;13;Nagasandra;332
2025-08-01;14;Nagasandra;319
2025-08-01;15;Nagasandra;381
2025-08-01;16;Nagasandra;683
2025-08-01;17;Nagasandra;653
2025-08-01;18;Nagasandra;758
2025-08-01;19;Nagasandra;638
2025-08-01;20;Nagasandra;331
2025-08-01;21;Nagasandra;256
2025-08-01;22;Nagasandra;131
2025-08-01;23;Nagasandra;2
2025-08-01;0;Nallurahalli;0
2025-08-01;1;Nallurahalli;0
2025-08-01;2;Nallurahalli;0
2025-08-01;3;Nallurahalli;0
2025-08-01;4;Nallurahalli;0
2025-08-01;5;Nallurahalli;11
2025-08-01;6;Nallurahalli;60
2025-08-01;7;Nallurahalli;157
2025-08-01;8;Nallurahalli;300
2025-08-01;9;Nallurahalli;371
2025-08-01;10;Nallurahalli;287
2025-08-01;11;Nallurahalli;179
2025-08-01;12;Nallurahalli;240
2025-08-01;13;Nallurahalli;340
2025-08-01;14;Nallurahalli;366
2025-08-01;15;Nallurahalli;659
2025-08-01;16;Nallurahalli;1144
2025-08-01;17;Nallurahalli;1179
2025-08-01;18;Nallurahalli;1425
2025-08-01;19;Nallurahalli;1110
2025-08-01;20;Nallurahalli;661
2025-08-01;21;Nallurahalli;399
2025-08-01;22;Nallurahalli;192
2025-08-01;23;Nallurahalli;9
2025-08-01;0;National College;0
2025-08-01;1;National College;0
2025-08-01;2;National College;0
2025-08-01;3;National College;0
2025-08-01;4;National College;0
2025-08-01;5;National College;27
2025-08-01;6;National College;91
2025-08-01;7;National College;441
2025-08-01;8;National College;777
2025-08-01;9;National College;936
2025-08-01;10;National College;817
2025-08-01;11;National College;576
2025-08-01;12;National College;576
2025-08-01;13;National College;886
2025-08-01;14;National College;962
2025-08-01;15;National College;886
2025-08-01;16;National College;919
2025-08-01;17;National College;958
2025-08-01;18;National College;1144
2025-08-01;19;National College;972
2025-08-01;20;National College;589
2025-08-01;21;National College;375
2025-08-01;22;National College;178
2025-08-01;23;National College;13
2025-08-01;0;Pantharapalya - Nayandahalli;0
2025-08-01;1;Pantharapalya - Nayandahalli;0
2025-08-01;2;Pantharapalya - Nayandahalli;0
2025-08-01;3;Pantharapalya - Nayandahalli;0
2025-08-01;4;Pantharapalya - Nayandahalli;0
2025-08-01;5;Pantharapalya - Nayandahalli;7
2025-08-01;6;Pantharapalya - Nayandahalli;44
2025-08-01;7;Pantharapalya - Nayandahalli;124
2025-08-01;8;Pantharapalya - Nayandahalli;220
2025-08-01;9;Pantharapalya - Nayandahalli;248
2025-08-01;10;Pantharapalya - Nayandahalli;163
2025-08-01;11;Pantharapalya - Nayandahalli;99
2025-08-01;12;Pantharapalya - Nayandahalli;121
2025-08-01;13;Pantharapalya - Nayandahalli;108
2025-08-01;14;Pantharapalya - Nayandahalli;89
2025-08-01;15;Pantharapalya - Nayandahalli;136
2025-08-01;16;Pantharapalya - Nayandahalli;110
2025-08-01;17;Pantharapalya - Nayandahalli;122
2025-08-01;18;Pantharapalya - Nayandahalli;165
2025-08-01;19;Pantharapalya - Nayandahalli;150
2025-08-01;20;Pantharapalya - Nayandahalli;134
2025-08-01;21;Pantharapalya - Nayandahalli;73
2025-08-01;22;Pantharapalya - Nayandahalli;90
2025-08-01;23;Pantharapalya - Nayandahalli;3
2025-08-01;0;Pattanagere;0
2025-08-01;1;Pattanagere;0
2025-08-01;2;Pattanagere;0
2025-08-01;3;Pattanagere;0
2025-08-01;4;Pattanagere;0
2025-08-01;5;Pattanagere;50
2025-08-01;6;Pattanagere;91
2025-08-01;7;Pattanagere;277
2025-08-01;8;Pattanagere;554
2025-08-01;9;Pattanagere;649
2025-08-01;10;Pattanagere;363
2025-08-01;11;Pattanagere;177
2025-08-01;12;Pattanagere;362
2025-08-01;13;Pattanagere;374
2025-08-01;14;Pattanagere;213
2025-08-01;15;Pattanagere;424
2025-08-01;16;Pattanagere;518
2025-08-01;17;Pattanagere;519
2025-08-01;18;Pattanagere;475
2025-08-01;19;Pattanagere;300
2025-08-01;20;Pattanagere;150
2025-08-01;21;Pattanagere;132
2025-08-01;22;Pattanagere;80
2025-08-01;23;Pattanagere;15
2025-08-01;0;Pattandur Agrahara;11
2025-08-01;1;Pattandur Agrahara;0
2025-08-01;2;Pattandur Agrahara;0
2025-08-01;3;Pattandur Agrahara;0
2025-08-01;4;Pattandur Agrahara;5
2025-08-01;5;Pattandur Agrahara;22
2025-08-01;6;Pattandur Agrahara;87
2025-08-01;7;Pattandur Agrahara;139
2025-08-01;8;Pattandur Agrahara;228
2025-08-01;9;Pattandur Agrahara;261
2025-08-01;10;Pattandur Agrahara;276
2025-08-01;11;Pattandur Agrahara;340
2025-08-01;12;Pattandur Agrahara;477
2025-08-01;13;Pattandur Agrahara;667
2025-08-01;14;Pattandur Agrahara;638
2025-08-01;15;Pattandur Agrahara;946
2025-08-01;16;Pattandur Agrahara;1506
2025-08-01;17;Pattandur Agrahara;1929
2025-08-01;18;Pattandur Agrahara;2117
2025-08-01;19;Pattandur Agrahara;1629
2025-08-01;20;Pattandur Agrahara;990
2025-08-01;21;Pattandur Agrahara;651
2025-08-01;22;Pattandur Agrahara;346
2025-08-01;23;Pattandur Agrahara;36
2025-08-01;0;Peenya;0
2025-08-01;1;Peenya;0
2025-08-01;2;Peenya;0
2025-08-01;3;Peenya;0
2025-08-01;4;Peenya;0
2025-08-01;5;Peenya;18
2025-08-01;6;Peenya;64
2025-08-01;7;Peenya;229
2025-08-01;8;Peenya;529
2025-08-01;9;Peenya;588
2025-08-01;10;Peenya;380
2025-08-01;11;Peenya;192
2025-08-01;12;Peenya;156
2025-08-01;13;Peenya;143
2025-08-01;14;Peenya;123
2025-08-01;15;Peenya;138
2025-08-01;16;Peenya;218
2025-08-01;17;Peenya;395
2025-08-01;18;Peenya;414
2025-08-01;19;Peenya;322
2025-08-01;20;Peenya;166
2025-08-01;21;Peenya;84
2025-08-01;22;Peenya;42
2025-08-01;23;Peenya;7
2025-08-01;0;Peenya Industry;0
2025-08-01;1;Peenya Industry;0
2025-08-01;2;Peenya Industry;0
2025-08-01;3;Peenya Industry;0
2025-08-01;4;Peenya Industry;0
2025-08-01;5;Peenya Industry;10
2025-08-01;6;Peenya Industry;42
2025-08-01;7;Peenya Industry;147
2025-08-01;8;Peenya Industry;277
2025-08-01;9;Peenya Industry;290
2025-08-01;10;Peenya Industry;203
2025-08-01;11;Peenya Industry;129
2025-08-01;12;Peenya Industry;87
2025-08-01;13;Peenya Industry;77
2025-08-01;14;Peenya Industry;108
2025-08-01;15;Peenya Industry;76
2025-08-01;16;Peenya Industry;108
2025-08-01;17;Peenya Industry;258
2025-08-01;18;Peenya Industry;313
2025-08-01;19;Peenya Industry;207
2025-08-01;20;Peenya Industry;90
2025-08-01;21;Peenya Industry;42
2025-08-01;22;Peenya Industry;17
2025-08-01;23;Peenya Industry;0
2025-08-01;0;Rajajinagar;0
2025-08-01;1;Rajajinagar;0
2025-08-01;2;Rajajinagar;0
2025-08-01;3;Rajajinagar;0
2025-08-01;4;Rajajinagar;16
2025-08-01;5;Rajajinagar;66
2025-08-01;6;Rajajinagar;161
2025-08-01;7;Rajajinagar;593
2025-08-01;8;Rajajinagar;1323
2025-08-01;9;Rajajinagar;1513
2025-08-01;10;Rajajinagar;935
2025-08-01;11;Rajajinagar;565
2025-08-01;12;Rajajinagar;526
2025-08-01;13;Rajajinagar;550
2025-08-01;14;Rajajinagar;552
2025-08-01;15;Rajajinagar;495
2025-08-01;16;Rajajinagar;621
2025-08-01;17;Rajajinagar;684
2025-08-01;18;Rajajinagar;934
2025-08-01;19;Rajajinagar;810
2025-08-01;20;Rajajinagar;544
2025-08-01;21;Rajajinagar;349
2025-08-01;22;Rajajinagar;170
2025-08-01;23;Rajajinagar;30
2025-08-01;0;Rajarajeshwari Nagar;1
2025-08-01;1;Rajarajeshwari Nagar;0
2025-08-01;2;Rajarajeshwari Nagar;0
2025-08-01;3;Rajarajeshwari Nagar;0
2025-08-01;4;Rajarajeshwari Nagar;0
2025-08-01;5;Rajarajeshwari Nagar;39
2025-08-01;6;Rajarajeshwari Nagar;135
2025-08-01;7;Rajarajeshwari Nagar;434
2025-08-01;8;Rajarajeshwari Nagar;752
2025-08-01;9;Rajarajeshwari Nagar;923
2025-08-01;10;Rajarajeshwari Nagar;542
2025-08-01;11;Rajarajeshwari Nagar;354
2025-08-01;12;Rajarajeshwari Nagar;284
2025-08-01;13;Rajarajeshwari Nagar;287
2025-08-01;14;Rajarajeshwari Nagar;217
2025-08-01;15;Rajarajeshwari Nagar;251
2025-08-01;16;Rajarajeshwari Nagar;266
2025-08-01;17;Rajarajeshwari Nagar;378
2025-08-01;18;Rajarajeshwari Nagar;341
2025-08-01;19;Rajarajeshwari Nagar;303
2025-08-01;20;Rajarajeshwari Nagar;248
2025-08-01;21;Rajarajeshwari Nagar;137
2025-08-01;22;Rajarajeshwari Nagar;128
2025-08-01;23;Rajarajeshwari Nagar;11
2025-08-01;0;Rashtreeya Vidyalaya Road;0
2025-08-01;1;Rashtreeya Vidyalaya Road;0
2025-08-01;2;Rashtreeya Vidyalaya Road;0
2025-08-01;3;Rashtreeya Vidyalaya Road;0
2025-08-01;4;Rashtreeya Vidyalaya Road;2
2025-08-01;5;Rashtreeya Vidyalaya Road;26
2025-08-01;6;Rashtreeya Vidyalaya Road;71
2025-08-01;7;Rashtreeya Vidyalaya Road;245
2025-08-01;8;Rashtreeya Vidyalaya Road;590
2025-08-01;9;Rashtreeya Vidyalaya Road;709
2025-08-01;10;Rashtreeya Vidyalaya Road;525
2025-08-01;11;Rashtreeya Vidyalaya Road;331
2025-08-01;12;Rashtreeya Vidyalaya Road;360
2025-08-01;13;Rashtreeya Vidyalaya Road;424
2025-08-01;14;Rashtreeya Vidyalaya Road;462
2025-08-01;15;Rashtreeya Vidyalaya Road;421
2025-08-01;16;Rashtreeya Vidyalaya Road;634
2025-08-01;17;Rashtreeya Vidyalaya Road;734
2025-08-01;18;Rashtreeya Vidyalaya Road;1106
2025-08-01;19;Rashtreeya Vidyalaya Road;999
2025-08-01;20;Rashtreeya Vidyalaya Road;599
2025-08-01;21;Rashtreeya Vidyalaya Road;366
2025-08-01;22;Rashtreeya Vidyalaya Road;150
2025-08-01;23;Rashtreeya Vidyalaya Road;33
2025-08-01;0;Sandal Soap Factory;0
2025-08-01;1;Sandal Soap Factory;0
2025-08-01;2;Sandal Soap Factory;0
2025-08-01;3;Sandal Soap Factory;0
2025-08-01;4;Sandal Soap Factory;5
2025-08-01;5;Sandal Soap Factory;34
2025-08-01;6;Sandal Soap Factory;78
2025-08-01;7;Sandal Soap Factory;250
2025-08-01;8;Sandal Soap Factory;560
2025-08-01;9;Sandal Soap Factory;551
2025-08-01;10;Sandal Soap Factory;382
2025-08-01;11;Sandal Soap Factory;345
2025-08-01;12;Sandal Soap Factory;436
2025-08-01;13;Sandal Soap Factory;399
2025-08-01;14;Sandal Soap Factory;508
2025-08-01;15;Sandal Soap Factory;536
2025-08-01;16;Sandal Soap Factory;754
2025-08-01;17;Sandal Soap Factory;1024
2025-08-01;18;Sandal Soap Factory;1469
2025-08-01;19;Sandal Soap Factory;1266
2025-08-01;20;Sandal Soap Factory;895
2025-08-01;21;Sandal Soap Factory;617
2025-08-01;22;Sandal Soap Factory;428
2025-08-01;23;Sandal Soap Factory;81
2025-08-01;0;Seetharampalya;0
2025-08-01;1;Seetharampalya;0
2025-08-01;2;Seetharampalya;0
2025-08-01;3;Seetharampalya;0
2025-08-01;4;Seetharampalya;3
2025-08-01;5;Seetharampalya;27
2025-08-01;6;Seetharampalya;99
2025-08-01;7;Seetharampalya;227
2025-08-01;8;Seetharampalya;452
2025-08-01;9;Seetharampalya;553
2025-08-01;10;Seetharampalya;380
2025-08-01;11;Seetharampalya;235
2025-08-01;12;Seetharampalya;220
2025-08-01;13;Seetharampalya;373
2025-08-01;14;Seetharampalya;367
2025-08-01;15;Seetharampalya;495
2025-08-01;16;Seetharampalya;957
2025-08-01;17;Seetharampalya;1285
2025-08-01;18;Seetharampalya;1471
2025-08-01;19;Seetharampalya;1126
2025-08-01;20;Seetharampalya;667
2025-08-01;21;Seetharampalya;469
2025-08-01;22;Seetharampalya;302
2025-08-01;23;Seetharampalya;25
2025-08-01;0;Silk Institute;0
2025-08-01;1;Silk Institute;0
2025-08-01;2;Silk Institute;0
2025-08-01;3;Silk Institute;0
2025-08-01;4;Silk Institute;12
2025-08-01;5;Silk Institute;37
2025-08-01;6;Silk Institute;101
2025-08-01;7;Silk Institute;425
2025-08-01;8;Silk Institute;719
2025-08-01;9;Silk Institute;820
2025-08-01;10;Silk Institute;560
2025-08-01;11;Silk Institute;383
2025-08-01;12;Silk Institute;360
2025-08-01;13;Silk Institute;379
2025-08-01;14;Silk Institute;274
2025-08-01;15;Silk Institute;314
2025-08-01;16;Silk Institute;556
2025-08-01;17;Silk Institute;542
2025-08-01;18;Silk Institute;506
2025-08-01;19;Silk Institute;417
2025-08-01;20;Silk Institute;217
2025-08-01;21;Silk Institute;127
2025-08-01;22;Silk Institute;39
2025-08-01;23;Silk Institute;2
2025-08-01;0;Singayyanapalya;0
2025-08-01;1;Singayyanapalya;0
2025-08-01;2;Singayyanapalya;0
2025-08-01;3;Singayyanapalya;0
2025-08-01;4;Singayyanapalya;2
2025-08-01;5;Singayyanapalya;36
2025-08-01;6;Singayyanapalya;120
2025-08-01;7;Singayyanapalya;251
2025-08-01;8;Singayyanapalya;615
2025-08-01;9;Singayyanapalya;825
2025-08-01;10;Singayyanapalya;539
2025-08-01;11;Singayyanapalya;338
2025-08-01;12;Singayyanapalya;278
2025-08-01;13;Singayyanapalya;301
2025-08-01;14;Singayyanapalya;310
2025-08-01;15;Singayyanapalya;354
2025-08-01;16;Singayyanapalya;531
2025-08-01;17;Singayyanapalya;687
2025-08-01;18;Singayyanapalya;835
2025-08-01;19;Singayyanapalya;834
2025-08-01;20;Singayyanapalya;642
2025-08-01;21;Singayyanapalya;479
2025-08-01;22;Singayyanapalya;453
2025-08-01;23;Singayyanapalya;45
2025-08-01;0;Sir M. Visvesvaraya Stn., Central College;0
2025-08-01;1;Sir M. Visvesvaraya Stn., Central College;0
2025-08-01;2;Sir M. Visvesvaraya Stn., Central College;0
2025-08-01;3;Sir M. Visvesvaraya Stn., Central College;0
2025-08-01;4;Sir M. Visvesvaraya Stn., Central College;0
